"record_id","doi","interaction_type","is_covalent_binding","experiment_mode_primary","experiment_mode_detail","application_context","comparable_target_class","model_ready","model_ready_blocker","manual_review_priority","q5_protein_evidence_flag","q5_triage_action","standardization_rules_version"
"PHA-8d779502a5-004","10.1021/acsapm.8b00207","affinity_binding","no","QCM_SPR","SPR_binding","other","weak","False","not_strong_or_medium_comparable","medium","True","not_applicable","curated_release_20260707"
"PHA-8d779502a5-005","10.1021/acsapm.8b00207","selective_adsorption","no","QCM_SPR","SPR_binding","biointerface_adsorption","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","low","True","not_applicable","curated_release_20260707"
"PHA-8d779502a5-006","10.1021/acsapm.8b00207","affinity_binding","no","QCM_SPR","SPR_binding","other","weak","False","not_strong_or_medium_comparable","medium","False","not_applicable","curated_release_20260707"
"PHA-300e3dc42b-001","10.1021/acsapm.9b01135","covalent_immobilization","yes","immobilization","other","protein_immobilization","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-300e3dc42b-002","10.1021/acsapm.9b01135","covalent_immobilization","yes","immobilization","fluorescence_surface_quantification","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-300e3dc42b-003","10.1021/acsapm.9b01135","covalent_immobilization","yes","immobilization","other","protein_immobilization","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","medium","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-001","10.1021/acsbiomaterials.0c01690","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-002","10.1021/acsbiomaterials.0c01690","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-003","10.1021/acsbiomaterials.0c01690","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-004","10.1021/acsbiomaterials.0c01690","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-005","10.1021/acsbiomaterials.0c01690","affinity_binding","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-006","10.1021/acsbiomaterials.0c01690","physical_adsorption","no","batch","batch_adsorption_equilibrium","biointerface_adsorption","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-007","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","purification","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-008","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-009","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-010","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-011","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-012","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-013","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-014","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-015","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-016","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-017","10.1021/acsbiomaterials.0c01690","entrapment","no","batch","batch_adsorption_equilibrium","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-018","10.1021/acsbiomaterials.0c01690","entrapment","no","other","protein_immobilization_activity","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-019","10.1021/acsbiomaterials.0c01690","entrapment","no","other","protein_immobilization_activity","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-020","10.1021/acsbiomaterials.0c01690","entrapment","no","other","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-021","10.1021/acsbiomaterials.0c01690","entrapment","no","other","other","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bb4b2c3a54-022","10.1021/acsbiomaterials.0c01690","entrapment","no","other","other","protein_immobilization","medium","True","ready","high","False","not_applicable","curated_release_20260707"
"PHA-70d4bd4033-001","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","surface","fluorescence_surface_quantification","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-70d4bd4033-002","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","surface","fluorescence_surface_quantification","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-70d4bd4033-003","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","surface","fluorescence_surface_quantification","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-70d4bd4033-004","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","surface","fluorescence_surface_quantification","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-70d4bd4033-005","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","surface","fluorescence_surface_quantification","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-70d4bd4033-006","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","surface","fluorescence_surface_quantification","antifouling","weak","False","missing_key_experiment_condition;not_strong_or_medium_comparable","high","True","keep","curated_release_20260707"
"PHA-70d4bd4033-007","10.1021/acsbiomaterials.1c00852","antifouling_low_adsorption","no","biofouling","surface_fouling_assay","antifouling","not_comparable","False","missing_key_experiment_condition;not_strong_or_medium_comparable;missing_or_unnormalizable_unit;low_source_quality","low","True","keep","curated_release_20260707"
"PHA-49b63ecfbb-001","10.1021/acsbiomaterials.2c00250","nonspecific_adsorption","no","QCM_SPR","SPR_binding","mechanism_study","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-002","10.1021/acsbiomaterials.2c00250","unknown","unclear","QCM_SPR","SPR_binding","mechanism_study","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-003","10.1021/acsbiomaterials.2c00250","unknown","unclear","QCM_SPR","SPR_binding","mechanism_study","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-004","10.1021/acsbiomaterials.2c00250","unknown","unclear","QCM_SPR","SPR_binding","mechanism_study","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-005","10.1021/acsbiomaterials.2c00250","unknown","unclear","QCM_SPR","SPR_binding","mechanism_study","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-006","10.1021/acsbiomaterials.2c00250","unknown","unclear","QCM_SPR","SPR_binding","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-007","10.1021/acsbiomaterials.2c00250","selective_adsorption","no","QCM_SPR","SPR_binding","biointerface_adsorption","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-49b63ecfbb-008","10.1021/acsbiomaterials.2c00250","covalent_immobilization","yes","surface","fluorescence_surface_quantification","protein_immobilization","medium","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bfbab6803b-001","10.1021/acsbiomaterials.3c00856","physical_adsorption","no","surface","other","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bfbab6803b-002","10.1021/acsbiomaterials.3c00856","covalent_immobilization","yes","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-bfbab6803b-003","10.1021/acsbiomaterials.3c00856","physical_adsorption","no","surface","other","mechanism_study","strong","True","ready","high","True","not_applicable","curated_release_20260707"
"PHA-bfbab6803b-004","10.1021/acsbiomaterials.3c00856","covalent_immobilization","yes","biofouling","surface_fouling_assay","antifouling","strong","True","ready","high","True","keep","curated_release_20260707"
"PHA-5003102647-001","10.1021/acsbiomaterials.3c01386","affinity_binding","no","flow","fluorescence_surface_quantification","purification","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-5003102647-002","10.1021/acsbiomaterials.3c01386","affinity_binding","no","flow","fluorescence_surface_quantification","purification","weak","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
"PHA-5003102647-003","10.1021/acsbiomaterials.3c01386","entrapment","no","flow","fluorescence_surface_quantification","purification","not_comparable","False","not_strong_or_medium_comparable;missing_or_unnormalizable_unit","high","True","not_applicable","curated_release_20260707"
